Passage,NewID,WordNoPunctuation,WordWithPunctuation,WordClass,PartOfSpeech,surprisal
52,52Aw04,can,can,Function,AUX,4.822159767150879
52,52Aw05,make,make,Content,VERB,2.2076001167297363
52,52Aw06,a,a,Function,DET,2.516399383544922
52,52Aw07,ski,ski,Content,NOUN,7.503951072692871
52,52Aw08,trip,trip,Content,NOUN,2.282396078109741
52,52Aw09,magical,magical.,Content,ADJ,9.709557950496674
52,52Bw01,Skiers,Skiers,Content,NOUN,8.605756878852844
52,52Bw02,can,can,Function,AUX,1.8728749752044678
52,52Bw03,weight,weight,Content,VERB,10.944665908813477
52,52Bw04,the,the,Function,DET,2.539304494857788
52,52Bw05,odds,odds,Content,NOUN,7.115301132202148
52,52Bw06,in,in,Function,ADP,2.9197511672973633
52,52Bw07,their,their,Function,PRON,1.5696356296539307
52,52Bw08,favor,favor,Content,NOUN,0.8810678124427795
52,52Bw09,by,by,Function,ADP,2.1422345638275146
52,52Bw10,picking,picking,Content,VERB,4.421511173248291
52,52Bw11,their,their,Function,PRON,3.1979641914367676
52,52Bw12,destinations,destinations,Content,NOUN,6.250283241271973
52,52Bw13,according,according,Content,VERB,6.377164840698242
52,52Bw14,to,to,Function,ADP,0.0015028145862743258
52,52Bw15,the,the,Function,DET,1.445245385169983
52,52Bw16,time,time,Content,NOUN,4.495377540588379
52,52Bw17,of,of,Function,ADP,0.41194409132003784
52,52Bw18,winter,winter.,Content,NOUN,9.046395421028137
53,53Aw01,Tent,Tent,Content,NOUN,11.835317611694336
53,53Aw02,camping,camping,Content,NOUN,8.684157371520996
53,53Aw03,should,should,Function,AUX,6.16066837310791
53,53Aw04,be,be,Content,AUX,0.42648470401763916
53,53Aw05,one,one,Function,NUM,4.433382511138916
53,53Aw06,of,of,Function,ADP,0.07559110969305038
53,53Aw07,the,the,Function,DET,0.11985999345779419
53,53Aw08,cheapest,cheapest,Content,ADJ,3.81610107421875
53,53Aw09,forms,forms,Content,NOUN,3.725541114807129
53,53Aw10,of,of,Function,ADP,0.000789688085205853
53,53Aw11,travel,"travel,",Content,NOUN,4.990135669708252
53,53Aw12,subject,subject,Content,ADJ,8.994723320007324
53,53Aw13,to,to,Function,ADP,0.016915449872612953
53,53Aw14,nominal,nominal,Content,ADJ,9.886726379394531
53,53Aw15,campsite,campsite,Content,NOUN,10.67479383945465
53,53Aw16,and,and,Function,CCONJ,4.287583827972412
53,53Aw17,park,park,Content,NOUN,6.323245048522949
53,53Aw18,admission,admission,Content,NOUN,5.8207597732543945
53,53Aw19,fees,fees.,Content,NOUN,1.2047368288040161
53,53Bw01,But,"But,",Function,CCONJ,6.79021692276001
53,53Bw02,short,short,Content,ADJ,9.118701934814453
53,53Bw03,of,of,Function,ADP,0.2079927772283554
53,53Bw04,borrowing,borrowing,Content,VERB,8.547303199768066
53,53Bw05,gear,"gear,",Content,NOUN,9.851705431938171
53,53Bw06,bringing,bringing,Content,VERB,8.458059310913086
53,53Bw07,your,your,Function,PRON,1.3730887174606323
53,53Bw08,own,own,Content,ADJ,0.645556628704071
53,53Bw09,bedroll,bedroll,Content,NOUN,9.249532222747803
53,53Bw10,and,and,Function,CCONJ,2.097622871398926
53,53Bw11,shelter,shelter,Content,NOUN,7.432515621185303
53,53Bw12,can,can,Function,AUX,6.633258819580078
53,53Bw13,be,be,Content,AUX,0.7332785725593567
53,53Bw14,costly,costly.,Content,ADJ,4.064168274402618
54,54Aw01,Family,Family,Content,NOUN,8.551431655883789
54,54Aw02,separations,separations,Content,NOUN,12.505340028554201
54,54Aw03,at,at,Function,ADP,5.086765289306641
54,54Aw04,the,the,Function,DET,1.946044921875
54,54Aw05,border,border,Content,NOUN,5.64862060546875
54,54Aw06,are,are,Content,AUX,1.715814471244812
54,54Aw07,not,not,Content,PART,3.1508631706237793
54,54Aw08,the,the,Function,DET,3.3828179836273193
54,54Aw09,only,only,Content,ADJ,0.8871925473213196
54,54Aw10,crisis,crisis,Content,NOUN,7.044741153717041
54,54Aw11,immigrant,immigrant,Content,ADJ,11.400033950805664
54,54Aw12,children,children,Content,NOUN,2.0183513164520264
54,54Aw13,face,face.,Content,VERB,1.4243651628494263
54,54Bw01,Children,Children,Content,NOUN,4.492644309997559
54,54Bw02,who,who,Function,PRON,1.902543067932129
54,54Bw03,were,were,Content,AUX,2.9550094604492188
54,54Bw04,taken,taken,Content,VERB,4.492708683013916
54,54Bw05,from,from,Function,ADP,1.452327847480774
54,54Bw06,their,their,Function,PRON,0.1533404439687729
54,54Bw07,parents,"parents,",Content,NOUN,3.466686427593231
54,54Bw08,or,or,Function,CCONJ,2.507807731628418
54,54Bw09,who,who,Function,PRON,1.2631440162658691
54,54Bw10,crossed,crossed,Content,VERB,6.987579345703125
54,54Bw11,the,the,Function,DET,0.5485133528709412
54,54Bw12,border,border,Content,NOUN,0.20482172071933746
54,54Bw13,alone,"alone,",Content,ADV,8.204158395528793
54,54Bw14,also,also,Content,ADV,5.142948150634766
54,54Bw15,go,go,Content,VERB,6.650538921356201
54,54Bw16,to,to,Function,ADP,3.479210138320923
54,54Bw17,their,their,Function,PRON,4.707159042358398
54,54Bw18,immigration,immigration,Content,NOUN,8.62917709350586
54,54Bw19,hearings,hearings,Content,NOUN,2.8106865882873535
54,54Bw20,alone,alone.,Content,ADV,8.605071097612381
55,55Aw01,Winning,Winning,Content,VERB,9.852193474769592
55,55Aw02,civil,civil,Content,ADJ,10.910760879516602
55,55Aw03,rights,rights,Content,NOUN,0.7560667395591736
55,55Aw04,is,is,Content,AUX,2.8068103790283203
55,55Aw05,never,never,Content,ADV,4.578169345855713
55,55Aw06,easy,easy.,Content,ADJ,0.7714937180280685
55,55Bw01,The,The,Function,DET,2.8792076110839844
55,55Bw02,fight,fight,Content,NOUN,3.7535552978515625
55,55Bw03,can,can,Function,AUX,4.3972883224487305
55,55Bw04,stretch,stretch,Content,VERB,7.102161884307861
55,55Bw05,on,on,Function,ADP,3.3741097450256348
55,55Bw06,for,for,Function,ADP,0.7761452794075012
55,55Bw07,decades,decades,Content,NOUN,1.9684964418411255
55,55Bw08,and,and,Function,CCONJ,2.066589593887329
55,55Bw09,include,include,Content,VERB,5.206121921539307
55,55Bw10,setbacks,setbacks,Content,NOUN,8.444363594055176
55,55Bw11,that,that,Function,PRON,3.0173041820526123
55,55Bw12,feel,feel,Content,VERB,6.622613906860352
55,55Bw13,like,like,Function,ADP,0.8935968279838562
55,55Bw14,utter,utter,Content,ADJ,9.882872581481934
55,55Bw15,defeat,defeat.,Content,NOUN,2.571457326412201
56,56Aw01,For,For,Function,ADP,5.543534278869629
56,56Aw02,the,the,Function,DET,1.9989633560180664
56,56Aw03,rural,rural,Content,ADJ,11.29773998260498
56,56Aw04,firefighters,firefighters,Content,NOUN,9.793594360351562
56,56Aw05,of,of,Function,ADP,1.9413989782333374
56,56Aw06,Australia,"Australia,",Content,PROPN,6.305650949478149
56,56Aw07,no,no,Function,DET,6.350029468536377
56,56Aw08,donation,donation,Content,NOUN,10.325566291809082
56,56Aw09,is,is,Content,AUX,0.9609255790710449
56,56Aw10,too,too,Content,ADV,1.5278122425079346
56,56Aw11,small,small.,Content,ADJ,1.5184038281440735
56,56Bw01,They,They,Function,PRON,3.6505720615386963
56,56Bw02,have,have,Content,AUX,2.4400315284729004
56,56Bw03,long,long,Content,ADV,4.915745735168457
56,56Bw04,been,been,Content,AUX,1.188828706741333
56,56Bw05,known,known,Content,VERB,2.936854600906372
56,56Bw06,to,to,Function,PART,0.9822992086410522
56,56Bw07,canvass,canvass,Content,VERB,11.53590951487422
56,56Bw08,for,for,Function,ADP,1.2475061416625977
56,56Bw09,dollars,dollars,Content,NOUN,7.674691200256348
56,56Bw10,and,and,Function,CCONJ,2.0579240322113037
56,56Bw11,cents,cents,Content,NOUN,6.308707237243652
56,56Bw12,in,in,Function,ADP,2.3474597930908203
56,56Bw13,town,town,Content,NOUN,6.694253444671631
56,56Bw14,markets,"markets,",Content,NOUN,7.298995018005371
56,56Bw15,and,and,Function,CCONJ,2.016874313354492
56,56Bw16,their,their,Function,PRON,4.214309215545654
56,56Bw17,collection,collection,Content,NOUN,8.175498962402344
56,56Bw18,tins,tins,Content,NOUN,11.990697383880615
56,56Bw19,are,are,Content,AUX,1.8240660429000854
56,56Bw20,fondly,fondly,Content,ADV,9.426781356334686
56,56Bw21,displayed,displayed,Content,VERB,5.575384616851807
56,56Bw22,in,in,Function,ADP,1.0494716167449951
56,56Bw23,local,local,Content,ADJ,2.423103094100952
56,56Bw24,storefronts,storefronts.,Content,NOUN,9.239691581577063
57,57Aw01,Our,Our,Function,PRON,6.12750244140625
57,57Aw02,relationship,relationship,Content,NOUN,7.16005802154541
57,57Aw03,to,to,Function,ADP,3.276736259460449
57,57Aw04,privacy,privacy,Content,NOUN,7.501927375793457
57,57Aw05,is,is,Content,AUX,1.0691031217575073
57,57Aw06,inseparable,inseparable,Content,ADJ,7.973701590672135
57,57Aw07,from,from,Function,ADP,0.3129555284976959
57,57Aw08,our,our,Function,PRON,0.642629861831665
57,57Aw09,idea,idea,Content,NOUN,7.7922234535217285
57,57Aw10,of,of,Function,ADP,0.05887877196073532
57,57Aw11,trust,trust.,Content,NOUN,6.987908571958542
57,57Bw01,If,If,Function,SCONJ,3.7105906009674072
57,57Bw02,you,you,Function,PRON,0.9014025330543518
57,57Bw03,trust,trust,Content,VERB,5.389178276062012
57,57Bw04,someone,"someone,",Content,PRON,4.051711916923523
57,57Bw05,you,you,Function,PRON,0.8401506543159485
57,57Bw06,may,may,Function,AUX,3.361422300338745
57,57Bw07,be,be,Content,AUX,1.8054749965667725
57,57Bw08,more,more,Content,ADV,2.057846784591675
57,57Bw09,willing,willing,Content,ADJ,3.346096992492676
57,57Bw10,to,to,Function,PART,0.025274626910686493
57,57Bw11,divulge,divulge,Content,VERB,6.273280606896151
57,57Bw12,personal,personal,Content,ADJ,3.7039337158203125
57,57Bw13,information,information,Content,NOUN,0.2909262478351593
57,57Bw14,to,to,Function,ADP,1.253531813621521
57,57Bw15,them,them.,Function,PRON,1.6312652826309204
58,58Aw01,Businesses,Businesses,Content,NOUN,10.946557998657227
58,58Aw02,do,do,Content,VERB,6.069858551025391
58,58Aw03,themselves,themselves,Function,PRON,9.873260498046875
58,58Aw04,a,a,Function,DET,0.8640018105506897
58,58Aw05,disservice,disservice,Content,NOUN,0.21769192640203983
58,58Aw06,by,by,Function,ADP,0.7290905117988586
58,58Aw07,shying,shying,Content,VERB,9.394256591796875
58,58Aw08,away,away,Content,ADP,0.003886884544044733
58,58Aw09,from,from,Function,ADP,0.006142191588878632
58,58Aw10,older,older,Content,ADJ,9.70114803314209
58,58Aw11,workers,workers.,Content,NOUN,6.963238596916199
58,58Bw01,Rather,Rather,Content,ADV,6.968545913696289
58,58Bw02,than,than,Function,ADP,0.08849688619375229
58,58Bw03,worrying,worrying,Content,VERB,6.287940502166748
58,58Bw04,about,about,Function,ADP,0.11109869182109833
58,58Bw05,only,only,Content,ADV,8.75893497467041
58,58Bw06,the,the,Function,DET,2.010873556137085
58,58Bw07,potential,potential,Content,ADJ,5.489689350128174
58,58Bw08,cost,cost,Content,NOUN,4.115571022033691
58,58Bw09,of,of,Function,ADP,0.450498104095459
58,58Bw10,a,a,Function,DET,2.258734703063965
58,58Bw11,more,more,Content,ADV,5.982876777648926
58,58Bw12,experienced,experienced,Content,ADJ,4.082496643066406
58,58Bw13,worker,"worker,",Content,NOUN,1.4580402374267578
58,58Bw14,hiring,hiring,Content,VERB,7.133598327636719
58,58Bw15,managers,managers,Content,NOUN,2.7675399780273438
58,58Bw16,should,should,Function,AUX,1.9415550231933594
58,58Bw17,also,also,Content,ADV,5.423635959625244
58,58Bw18,consider,consider,Content,VERB,1.3254631757736206
58,58Bw19,the,the,Function,DET,1.0837634801864624
58,58Bw20,benefits,benefits,Content,NOUN,2.646422863006592
58,58Bw21,of,of,Function,ADP,0.5754992365837097
58,58Bw22,hiring,hiring,Content,VERB,4.058041572570801
58,58Bw23,them,them.,Function,PRON,4.7134246826171875
59,59Aw01,Earth,Earth,Content,PROPN,8.938470840454102
59,59Aw02,is,is,Content,AUX,2.9171934127807617
59,59Aw03,warming,"warming,",Content,VERB,6.601322174072266
59,59Aw04,and,and,Function,CCONJ,1.3464936017990112
59,59Aw05,we,we,Function,PRON,2.5114355087280273
59,59Aw06,know,know,Content,VERB,4.268518924713135
59,59Aw07,why,why.,Content,SCONJ,4.503137722611427
59,59Bw01,Light,Light,Content,NOUN,9.200956344604492
59,59Bw02,is,is,Content,AUX,1.6342647075653076
59,59Bw03,reflected,reflected,Content,VERB,6.452815532684326
59,59Bw04,and,and,Function,CCONJ,3.848574638366699
59,59Bw05,absorbed,absorbed,Content,VERB,2.5789756774902344
59,59Bw06,by,by,Function,ADP,0.9512792229652405
59,59Bw07,clouds,"clouds,",Content,NOUN,6.700676918029785
59,59Bw08,air,"air,",Content,NOUN,5.995742857456207
59,59Bw09,oceans,"oceans,",Content,NOUN,3.688770890235901
59,59Bw10,ice,ice,Content,NOUN,5.835302829742432
59,59Bw11,and,and,Function,CCONJ,1.2383642196655273
59,59Bw12,land,land.,Content,NOUN,3.0974071621894836
60,60Aw01,Nobody,Nobody,Content,PRON,8.952279090881348
60,60Aw02,ever,ever,Content,ADV,3.860231876373291
60,60Aw03,really,really,Content,ADV,4.028521537780762
60,60Aw04,tells,tells,Content,VERB,7.373032569885254
60,60Aw05,you,you,Function,PRON,0.42149969935417175
60,60Aw06,how,how,Content,SCONJ,1.55861496925354
60,60Aw07,to,to,Function,PART,1.1433684825897217
60,60Aw08,breathe,breathe.,Content,VERB,9.058764696121216
60,60Bw01,You,You,Function,PRON,3.421786308288574
60,60Bw02,just,just,Content,ADV,2.2385191917419434
60,60Bw03,know,know,Content,VERB,3.7685465812683105
60,60Bw04,how,how,Content,SCONJ,1.7202725410461426
60,60Bw05,to,to,Function,PART,0.5802053213119507
60,60Bw06,do,do,Content,VERB,2.5340781211853027
60,60Bw07,it,it.,Function,PRON,0.47973307222127914
61,61Aw01,The,The,Function,DET,2.542248010635376
61,61Aw02,immense,immense,Content,ADJ,10.869491577148438
61,61Aw03,wall,wall,Content,NOUN,8.215034484863281
61,61Aw04,of,of,Function,ADP,0.40235358476638794
61,61Aw05,crumbling,"crumbling,",Content,VERB,12.109079837799072
61,61Aw06,whitewashed,whitewashed,Content,ADJ,9.001639228314161
61,61Aw07,stone,stone,Content,NOUN,6.355018615722656
61,61Aw08,might,might,Function,AUX,8.07225227355957
61,61Aw09,have,have,Content,AUX,1.8195723295211792
61,61Aw10,belonged,belonged,Content,VERB,7.456454277038574
61,61Aw11,to,to,Function,ADP,0.016572551801800728
61,61Aw12,an,an,Function,DET,2.796133041381836
61,61Aw13,abandoned,abandoned,Content,VERB,4.646507263183594
61,61Aw14,castle,castle.,Content,NOUN,6.7263219356536865
61,61Bw01,Turrets,Turrets,Content,NOUN,13.158655166625977
61,61Bw02,lined,lined,Content,VERB,5.67479133605957
61,61Bw03,a,a,Function,DET,3.884187698364258
61,61Bw04,roof,roof,Content,NOUN,6.82429313659668
61,61Bw05,that,that,Function,PRON,2.694283962249756
61,61Bw06,was,was,Content,AUX,2.2938411235809326
61,61Bw07,no,no,Content,PRON,5.662391185760498
61,61Bw08,longer,longer,Content,ADV,0.6868046522140503
61,61Bw09,there,"there,",Content,ADV,4.0855478048324585
61,61Bw10,and,and,Function,CCONJ,1.6537816524505615
61,61Bw11,watchtowers,watchtowers,Content,NOUN,11.756447053572629
61,61Bw12,poked,poked,Content,VERB,6.801395416259766
61,61Bw13,the,the,Function,DET,4.9388427734375
61,61Bw14,sky,sky,Content,NOUN,4.138666152954102
61,61Bw15,at,at,Function,ADP,4.571763038635254
61,61Bw16,each,each,Function,DET,4.428541660308838
61,61Bw17,corner,corner.,Content,NOUN,5.800255060195923
62,62Aw01,You,You,Function,PRON,5.290134429931641
62,62Aw02,never,never,Content,ADV,5.5087785720825195
62,62Aw03,know,know,Content,VERB,0.21409566700458527
62,62Aw04,where,where,Content,SCONJ,3.5479252338409424
62,62Aw05,you,you,Function,PRON,1.6934090852737427
62,62Aw06,will,will,Function,AUX,2.6114184856414795
62,62Aw07,find,find,Content,VERB,1.5975446701049805
62,62Aw08,love,love.,Content,NOUN,8.174845695495605
62,62Bw01,Even,Even,Content,ADV,5.666101455688477
62,62Bw02,on,on,Function,ADP,4.920525550842285
62,62Bw03,a,a,Function,DET,1.3318848609924316
62,62Bw04,crowded,crowded,Content,ADJ,4.469559669494629
62,62Bw05,airplane,airplane,Content,NOUN,6.988089561462402
62,62Bw06,or,or,Function,CCONJ,3.2971653938293457
62,62Bw07,a,a,Function,DET,2.597684860229492
62,62Bw08,cruise,cruise,Content,NOUN,4.210264205932617
62,62Bw09,ship,ship.,Content,NOUN,1.0460944175720215
63,63Aw01,Imagine,Imagine,Content,VERB,7.406246185302734
63,63Aw02,an,an,Function,DET,4.183685302734375
63,63Aw03,animal,animal,Content,NOUN,5.273956298828125
63,63Aw04,that,that,Function,PRON,1.4838632345199585
63,63Aw05,looks,looks,Content,VERB,3.75382399559021
63,63Aw06,like,like,Function,ADP,0.3377750813961029
63,63Aw07,a,a,Function,DET,0.7107150554656982
63,63Aw08,dinosaur,"dinosaur,",Content,NOUN,6.378136873245239
63,63Aw09,and,and,Function,CCONJ,2.4182755947113037
63,63Aw10,you,you,Function,PRON,2.458436965942383
63,63Aw11,probably,probably,Content,ADV,5.924869537353516
63,63Aw12,will,will,Function,AUX,5.027767181396484
63,63Aw13,not,not,Content,PART,2.7056071758270264
63,63Aw14,imagine,imagine,Content,VERB,6.016265869140625
63,63Aw15,a,a,Function,DET,2.089905023574829
63,63Aw16,bat,bat.,Content,NOUN,10.066944479942322
63,63Bw01,But,But,Function,CCONJ,1.52039635181427
63,63Bw02,that,that,Function,PRON,2.7420358657836914
63,63Bw03,may,may,Function,AUX,4.157958030700684
63,63Bw04,change,change.,Content,VERB,4.9890570640563965
